Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
41,Explore,Switch-After-Win,Explore+Switch-After-Win,Sky Blue,1.0,Indigo,1.0,Pink,"Indigo, Slate, Black, Purple, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 1, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0}"
42,Explore,Switch-After-Win,Explore+Switch-After-Win,Amber,1.0,Sky Blue,1.0,Pink,"Indigo, Sky Blue, Slate, Black, Purple, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 1, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1, ""Sky Blue"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0}"
43,Explore,Switch-After-Win,Explore+Switch-After-Win,Bright Green,1.0,Amber,1.0,Pink,"Indigo, Sky Blue, Slate, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 1, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1, ""Sky Blue"": 1, ""Amber"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0}"
44,Explore,Switch-After-Win,Explore+Switch-After-Win,Crimson,1.0,Bright Green,1.0,Pink,"Indigo, Sky Blue, Slate, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 1, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1, ""Sky Blue"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0}"
45,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Crimson,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 1, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1, ""Sky Blue"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Crimson"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
46,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Black,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 1, ""Indigo"": 1, ""Sky Blue"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Crimson"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
47,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Slate,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Crimson"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
48,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Sky Blue,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 1, ""Sky Blue"": 2, ""Amber"": 1, ""Bright Green"": 1, ""Crimson"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
49,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Bright Green,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 1, ""Sky Blue"": 2, ""Amber"": 1, ""Bright Green"": 2, ""Crimson"": 1}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
50,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Crimson,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 1, ""Sky Blue"": 2, ""Amber"": 1, ""Bright Green"": 2, ""Crimson"": 2}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
51,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Amber,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 1, ""Sky Blue"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Crimson"": 2}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Indigo,1.0,Pink,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black, Purple, Amber, Orange",Pink,"{""Pink"": 22, ""Purple"": 12, ""Black"": 2, ""Orange"": 1, ""Slate"": 2, ""Indigo"": 2, ""Sky Blue"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Crimson"": 2}","{""Pink"": 2}","{""Pink"": 0.9166666666666666, ""Purple"": 1.0, ""Black"": 1.0, ""Orange"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Crimson"": 1.0}"
