Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
28,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Sky Blue,1.0,Slate,"Bright Green, Slate, Sky Blue, Pink",,"{""Slate"": 24, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}",{},"{""Slate"": 1.0, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,"Bright Green, Slate, Sky Blue, Pink",,"{""Slate"": 25, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}",{},"{""Slate"": 1.0, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,"Bright Green, Slate, Sky Blue, Pink",,"{""Slate"": 26, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}",{},"{""Slate"": 1.0, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Slate,0.0,Slate,1.0,Slate,"Bright Green, Slate, Sky Blue, Pink",,"{""Slate"": 27, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}",{},"{""Slate"": 1.0, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
32,Exploit,Lose-Stay,Exploit+Lose-Stay,Slate,1.0,Slate,0.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 27, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 1}","{""Slate"": 0.9642857142857143, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 28, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 1}","{""Slate"": 0.9655172413793104, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Slate,0.0,Slate,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 29, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 1}","{""Slate"": 0.9666666666666667, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
35,Exploit,Lose-Stay,Exploit+Lose-Stay,Slate,1.0,Slate,0.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 29, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 2}","{""Slate"": 0.9354838709677419, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Slate,0.0,Slate,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 2}","{""Slate"": 0.9375, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
37,Exploit,Lose-Shift,Exploit+Lose-Shift,Bright Green,1.0,Slate,0.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 1, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 2, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 3, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 4, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 5, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
42,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Bright Green,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 1, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 2, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 3, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
45,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,0.0,Pink,1.0,Slate,"Bright Green, Sky Blue, Pink",Slate,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 4, ""Sky Blue"": 1}","{""Slate"": 3}","{""Slate"": 0.9090909090909091, ""Bright Green"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
46,Exploit,Lose-Shift,Exploit+Lose-Shift,Sky Blue,1.0,Bright Green,0.0,Slate,"Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 4, ""Sky Blue"": 1}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Slate,"Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 4, ""Sky Blue"": 2}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
48,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Sky Blue,1.0,Slate,"Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 4, ""Sky Blue"": 3}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
49,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Pink,1.0,Slate,"Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 5, ""Sky Blue"": 3}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
50,Explore,Switch-After-Win,Explore+Switch-After-Win,Black,1.0,Sky Blue,1.0,Slate,"Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 5, ""Sky Blue"": 4}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0}"
51,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Black,1.0,Slate,"Black, Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 5, ""Sky Blue"": 4, ""Black"": 1}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Black"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Pink,1.0,Slate,"Black, Sky Blue, Pink",Bright Green,"{""Slate"": 30, ""Bright Green"": 6, ""Pink"": 6, ""Sky Blue"": 4, ""Black"": 1}","{""Slate"": 3, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.8571428571428571, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Black"": 1.0}"
