Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
20,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 16}","{""Orange"": 3}","{""Orange"": 0.8421052631578947}"
21,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 17}","{""Orange"": 3}","{""Orange"": 0.85}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 18}","{""Orange"": 3}","{""Orange"": 0.8571428571428571}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 19}","{""Orange"": 3}","{""Orange"": 0.8636363636363636}"
24,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 20}","{""Orange"": 3}","{""Orange"": 0.8695652173913043}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 21}","{""Orange"": 3}","{""Orange"": 0.875}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 22}","{""Orange"": 3}","{""Orange"": 0.88}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 23}","{""Orange"": 3}","{""Orange"": 0.8846153846153846}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Orange,0.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 24}","{""Orange"": 3}","{""Orange"": 0.8888888888888888}"
29,Exploit,Lose-Stay,Exploit+Lose-Stay,Orange,1.0,Orange,0.0,Orange,Orange,Orange,"{""Orange"": 24}","{""Orange"": 4}","{""Orange"": 0.8571428571428571}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 25}","{""Orange"": 4}","{""Orange"": 0.8620689655172413}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 26}","{""Orange"": 4}","{""Orange"": 0.8666666666666667}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 27}","{""Orange"": 4}","{""Orange"": 0.8709677419354839}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 28}","{""Orange"": 4}","{""Orange"": 0.875}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 29}","{""Orange"": 4}","{""Orange"": 0.8787878787878788}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 30}","{""Orange"": 4}","{""Orange"": 0.8823529411764706}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 31}","{""Orange"": 4}","{""Orange"": 0.8857142857142857}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 32}","{""Orange"": 4}","{""Orange"": 0.8888888888888888}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 33}","{""Orange"": 4}","{""Orange"": 0.8918918918918919}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 34}","{""Orange"": 4}","{""Orange"": 0.8947368421052632}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 35}","{""Orange"": 4}","{""Orange"": 0.8974358974358975}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 36}","{""Orange"": 4}","{""Orange"": 0.9}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 37}","{""Orange"": 4}","{""Orange"": 0.9024390243902439}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Orange,0.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 38}","{""Orange"": 4}","{""Orange"": 0.9047619047619048}"
44,Exploit,Lose-Stay,Exploit+Lose-Stay,Orange,1.0,Orange,0.0,Orange,Orange,Orange,"{""Orange"": 38}","{""Orange"": 5}","{""Orange"": 0.8837209302325582}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 39}","{""Orange"": 5}","{""Orange"": 0.8863636363636364}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 40}","{""Orange"": 5}","{""Orange"": 0.8888888888888888}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 41}","{""Orange"": 5}","{""Orange"": 0.8913043478260869}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 42}","{""Orange"": 5}","{""Orange"": 0.8936170212765957}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Orange,0.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 43}","{""Orange"": 5}","{""Orange"": 0.8958333333333334}"
50,Exploit,Lose-Stay,Exploit+Lose-Stay,Orange,1.0,Orange,0.0,Orange,Orange,Orange,"{""Orange"": 43}","{""Orange"": 6}","{""Orange"": 0.8775510204081632}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 44}","{""Orange"": 6}","{""Orange"": 0.88}"
52,N/A,N/A,N/A+N/A,,,Orange,1.0,Orange,Orange,Orange,"{""Orange"": 45}","{""Orange"": 6}","{""Orange"": 0.8823529411764706}"
