Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
34,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 28, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 2}","{""Sky Blue"": 0.9333333333333333, ""Purple"": 0.0, ""Pink"": 0.5}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 29, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 2}","{""Sky Blue"": 0.9354838709677419, ""Purple"": 0.0, ""Pink"": 0.5}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 30, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 2}","{""Sky Blue"": 0.9375, ""Purple"": 0.0, ""Pink"": 0.5}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,0.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 31, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 2}","{""Sky Blue"": 0.9393939393939394, ""Purple"": 0.0, ""Pink"": 0.5}"
38,Exploit,Lose-Stay,Exploit+Lose-Stay,Sky Blue,1.0,Sky Blue,0.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 31, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9117647058823529, ""Purple"": 0.0, ""Pink"": 0.5}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 32, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9142857142857143, ""Purple"": 0.0, ""Pink"": 0.5}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 33, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9166666666666666, ""Purple"": 0.0, ""Pink"": 0.5}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 34, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.918918918918919, ""Purple"": 0.0, ""Pink"": 0.5}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 35, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9210526315789473, ""Purple"": 0.0, ""Pink"": 0.5}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 36, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9230769230769231, ""Purple"": 0.0, ""Pink"": 0.5}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 37, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.925, ""Purple"": 0.0, ""Pink"": 0.5}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 38, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.926829268292683, ""Purple"": 0.0, ""Pink"": 0.5}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 39, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9285714285714286, ""Purple"": 0.0, ""Pink"": 0.5}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 40, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9302325581395349, ""Purple"": 0.0, ""Pink"": 0.5}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,0.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 41, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 3}","{""Sky Blue"": 0.9318181818181818, ""Purple"": 0.0, ""Pink"": 0.5}"
49,Exploit,Lose-Stay,Exploit+Lose-Stay,Sky Blue,1.0,Sky Blue,0.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 41, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 4}","{""Sky Blue"": 0.9111111111111111, ""Purple"": 0.0, ""Pink"": 0.5}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 42, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 4}","{""Sky Blue"": 0.9130434782608695, ""Purple"": 0.0, ""Pink"": 0.5}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 43, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 4}","{""Sky Blue"": 0.9148936170212766, ""Purple"": 0.0, ""Pink"": 0.5}"
52,N/A,N/A,N/A+N/A,,,Sky Blue,1.0,Sky Blue,Sky Blue,"Purple, Pink","{""Sky Blue"": 44, ""Pink"": 1}","{""Purple"": 1, ""Pink"": 1, ""Sky Blue"": 4}","{""Sky Blue"": 0.9166666666666666, ""Purple"": 0.0, ""Pink"": 0.5}"
