Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
15,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 11}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8461538461538461, ""Bright Green"": 0.0}"
16,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 12}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8571428571428571, ""Bright Green"": 0.0}"
17,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 13}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8666666666666667, ""Bright Green"": 0.0}"
18,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 14}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.875, ""Bright Green"": 0.0}"
19,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 15}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8823529411764706, ""Bright Green"": 0.0}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 16}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8888888888888888, ""Bright Green"": 0.0}"
21,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 17}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.8947368421052632, ""Bright Green"": 0.0}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 18}","{""Purple"": 2, ""Bright Green"": 1}","{""Purple"": 0.9, ""Bright Green"": 0.0}"
23,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,Purple,Bright Green,"{""Purple"": 18}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8571428571428571, ""Bright Green"": 0.0}"
24,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 19}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8636363636363636, ""Bright Green"": 0.0}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 20}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8695652173913043, ""Bright Green"": 0.0}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 21}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.875, ""Bright Green"": 0.0}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 22}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.88, ""Bright Green"": 0.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 23}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8846153846153846, ""Bright Green"": 0.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 24}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8888888888888888, ""Bright Green"": 0.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 25}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.8928571428571429, ""Bright Green"": 0.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 26}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.896551724137931, ""Bright Green"": 0.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 27}","{""Purple"": 3, ""Bright Green"": 1}","{""Purple"": 0.9, ""Bright Green"": 0.0}"
33,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,Purple,Bright Green,"{""Purple"": 27}","{""Purple"": 4, ""Bright Green"": 1}","{""Purple"": 0.8709677419354839, ""Bright Green"": 0.0}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 28}","{""Purple"": 4, ""Bright Green"": 1}","{""Purple"": 0.875, ""Bright Green"": 0.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 29}","{""Purple"": 4, ""Bright Green"": 1}","{""Purple"": 0.8787878787878788, ""Bright Green"": 0.0}"
36,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,Purple,Bright Green,"{""Purple"": 29}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8529411764705882, ""Bright Green"": 0.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 30}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8571428571428571, ""Bright Green"": 0.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 31}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8611111111111112, ""Bright Green"": 0.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 32}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8648648648648649, ""Bright Green"": 0.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 33}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.868421052631579, ""Bright Green"": 0.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 34}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8717948717948718, ""Bright Green"": 0.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 35}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.875, ""Bright Green"": 0.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 36}","{""Purple"": 5, ""Bright Green"": 1}","{""Purple"": 0.8780487804878049, ""Bright Green"": 0.0}"
44,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,0.0,Purple,0.0,Purple,Purple,Bright Green,"{""Purple"": 36}","{""Purple"": 6, ""Bright Green"": 1}","{""Purple"": 0.8571428571428571, ""Bright Green"": 0.0}"
45,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,Purple,Bright Green,"{""Purple"": 36}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8372093023255814, ""Bright Green"": 0.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 37}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8409090909090909, ""Bright Green"": 0.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 38}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8444444444444444, ""Bright Green"": 0.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 39}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8478260869565217, ""Bright Green"": 0.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 40}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.851063829787234, ""Bright Green"": 0.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 41}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8541666666666666, ""Bright Green"": 0.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 42}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.8571428571428571, ""Bright Green"": 0.0}"
52,N/A,N/A,N/A+N/A,,,Purple,1.0,Purple,Purple,Bright Green,"{""Purple"": 43}","{""Purple"": 7, ""Bright Green"": 1}","{""Purple"": 0.86, ""Bright Green"": 0.0}"
