Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
15,Explore,Switch-After-Win,Explore+Switch-After-Win,Crimson,1.0,Slate,1.0,Bright Green,"Pink, Sky Blue, Slate, Bright Green, Purple, Orange",,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1}",{},"{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0}"
16,Exploit,Win-Stay,Exploit+Win-Stay,Crimson,0.0,Crimson,1.0,Bright Green,"Pink, Sky Blue, Slate, Crimson, Bright Green, Purple, Orange",,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1}",{},"{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 1.0}"
17,Explore,Lose-Shift,Explore+Lose-Shift,Black,1.0,Crimson,0.0,Bright Green,"Pink, Sky Blue, Slate, Bright Green, Purple, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.5}"
18,Explore,Switch-After-Win,Explore+Switch-After-Win,Indigo,1.0,Black,1.0,Bright Green,"Pink, Sky Blue, Slate, Bright Green, Black, Purple, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1, ""Black"": 1}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.5, ""Black"": 1.0}"
19,Explore,Switch-After-Win,Explore+Switch-After-Win,Amber,1.0,Indigo,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Black, Purple, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1, ""Black"": 1, ""Indigo"": 1}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.5, ""Black"": 1.0, ""Indigo"": 1.0}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Black, Purple, Amber, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1, ""Black"": 1, ""Indigo"": 1, ""Amber"": 1}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.5, ""Black"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0}"
21,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Amber,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Black, Purple, Amber, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 1, ""Black"": 1, ""Indigo"": 1, ""Amber"": 2}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.5, ""Black"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0}"
22,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,0.0,Crimson,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Black, Purple, Amber, Orange",Crimson,"{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 1, ""Amber"": 2}","{""Crimson"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0}"
23,Exploit,Lose-Shift,Exploit+Lose-Shift,Slate,1.0,Black,0.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Orange","Crimson, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 1, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.5, ""Indigo"": 1.0, ""Amber"": 1.0}"
24,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Orange","Crimson, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 2, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 1, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.5, ""Indigo"": 1.0, ""Amber"": 1.0}"
25,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Indigo,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Orange","Crimson, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 2, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.5, ""Indigo"": 1.0, ""Amber"": 1.0}"
26,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,0.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Orange","Crimson, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 3, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.5, ""Indigo"": 1.0, ""Amber"": 1.0}"
27,Exploit,Lose-Shift,Exploit+Lose-Shift,Black,1.0,Purple,0.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 3, ""Crimson"": 2, ""Black"": 1, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.5, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.5, ""Indigo"": 1.0, ""Amber"": 1.0}"
28,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Black,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 1, ""Pink"": 1, ""Slate"": 3, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.5, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
29,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Purple,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 8, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 3, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
30,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 9, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 3, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
31,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 9, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 4, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
32,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 4, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 5, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 2}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Amber,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 2, ""Purple"": 2, ""Pink"": 1, ""Slate"": 5, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 3}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
35,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Orange,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 2, ""Pink"": 1, ""Slate"": 5, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 3}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.6666666666666666, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
36,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Purple,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 5, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 3}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
37,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 10, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 3}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
38,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 11, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 3}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
39,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Amber,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 11, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 12, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 13, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 14, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 15, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 16, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
45,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 17, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 6, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 17, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 7, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 17, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 8, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
48,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,0.0,Slate,1.0,Bright Green,"Indigo, Pink, Sky Blue, Slate, Bright Green, Amber, Orange","Crimson, Purple, Black","{""Bright Green"": 17, ""Sky Blue"": 1, ""Orange"": 3, ""Purple"": 3, ""Pink"": 1, ""Slate"": 9, ""Crimson"": 2, ""Black"": 2, ""Indigo"": 2, ""Amber"": 4}","{""Crimson"": 1, ""Black"": 1, ""Purple"": 1}","{""Bright Green"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Purple"": 0.75, ""Pink"": 1.0, ""Slate"": 1.0, ""Crimson"": 0.6666666666666666, ""Black"": 0.6666666666666666, ""Indigo"": 1.0, ""Amber"": 1.0}"
