Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
38,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 4}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 5}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 6}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 7}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 8}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 21, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 9}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.84, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
44,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Sky Blue,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 9}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 10}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 11}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 12}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 13}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 14}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 15}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 16}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Purple,1.0,Sky Blue,"Indigo, Pink, Slate, Crimson, Purple",Black,"{""Sky Blue"": 22, ""Pink"": 1, ""Indigo"": 1, ""Slate"": 1, ""Black"": 3, ""Crimson"": 1, ""Purple"": 17}","{""Sky Blue"": 4, ""Black"": 1}","{""Sky Blue"": 0.8461538461538461, ""Pink"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Black"": 0.75, ""Crimson"": 1.0, ""Purple"": 1.0}"
