Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
26,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Slate,Purple,"Bright Green, Slate","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 6}","{""Slate"": 1, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 1.0}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Slate,Purple,"Bright Green, Slate","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 7}","{""Slate"": 1, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 1.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Slate,Purple,"Bright Green, Slate","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 8}","{""Slate"": 1, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 1.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Slate,Purple,"Bright Green, Slate","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9}","{""Slate"": 1, ""Bright Green"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 1.0}"
30,Explore,Lose-Shift,Explore+Lose-Shift,Amber,1.0,Purple,0.0,Slate,Slate,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 1}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 2}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 3}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 4}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 5}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 6}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Amber,0.0,Amber,1.0,Slate,Amber,"Bright Green, Slate, Purple","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 1.0}"
38,Exploit,Lose-Shift,Exploit+Lose-Shift,Slate,1.0,Amber,0.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 10, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9090909090909091, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 11, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9166666666666666, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 12, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9230769230769231, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 13, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9285714285714286, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 14, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9333333333333333, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 15, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9375, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Slate,0.0,Slate,1.0,Slate,Slate,"Bright Green, Slate, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 1, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.9411764705882353, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
45,Explore,Lose-Shift,Explore+Lose-Shift,Orange,1.0,Slate,0.0,Slate,Purple,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 1}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 2}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 3}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 4}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 5}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 6}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Orange,1.0,Slate,Orange,"Bright Green, Purple, Amber","{""Slate"": 16, ""Bright Green"": 7, ""Purple"": 9, ""Amber"": 7, ""Orange"": 7}","{""Slate"": 2, ""Bright Green"": 1, ""Purple"": 1, ""Amber"": 1}","{""Slate"": 0.8888888888888888, ""Bright Green"": 0.875, ""Purple"": 0.9, ""Amber"": 0.875, ""Orange"": 1.0}"
