Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
30,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 18, ""Bright Green"": 3}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9, ""Bright Green"": 1.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 19, ""Bright Green"": 3}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9047619047619048, ""Bright Green"": 1.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 20, ""Bright Green"": 3}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9090909090909091, ""Bright Green"": 1.0}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 21, ""Bright Green"": 3}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9130434782608695, ""Bright Green"": 1.0}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 21, ""Bright Green"": 4}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9130434782608695, ""Bright Green"": 1.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 22, ""Bright Green"": 4}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9166666666666666, ""Bright Green"": 1.0}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 23, ""Bright Green"": 4}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.92, ""Bright Green"": 1.0}"
37,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 24, ""Bright Green"": 4}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9230769230769231, ""Bright Green"": 1.0}"
38,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 24, ""Bright Green"": 5}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9230769230769231, ""Bright Green"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 25, ""Bright Green"": 5}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9259259259259259, ""Bright Green"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 26, ""Bright Green"": 5}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9285714285714286, ""Bright Green"": 1.0}"
41,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 5, ""Sky Blue"": 27, ""Bright Green"": 5}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8333333333333334, ""Sky Blue"": 0.9310344827586207, ""Bright Green"": 1.0}"
42,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Crimson,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 27, ""Bright Green"": 5}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9310344827586207, ""Bright Green"": 1.0}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 27, ""Bright Green"": 6}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9310344827586207, ""Bright Green"": 1.0}"
44,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 6}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 7}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 8}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 9}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 10}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
49,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 28, ""Bright Green"": 11}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9333333333333333, ""Bright Green"": 1.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 29, ""Bright Green"": 11}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9354838709677419, ""Bright Green"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 30, ""Bright Green"": 11}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9375, ""Bright Green"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Sky Blue,1.0,Sky Blue,Bright Green,Crimson,"{""Crimson"": 6, ""Sky Blue"": 31, ""Bright Green"": 11}","{""Sky Blue"": 2, ""Crimson"": 1}","{""Crimson"": 0.8571428571428571, ""Sky Blue"": 0.9393939393939394, ""Bright Green"": 1.0}"
