Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
14,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Black, Pink, Orange",,"{""Bright Green"": 3, ""Orange"": 3, ""Pink"": 3, ""Black"": 4}",{},"{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 1.0}"
15,Exploit,Win-Stay,Exploit+Win-Stay,Black,0.0,Black,1.0,Black,"Bright Green, Black, Pink, Orange",,"{""Bright Green"": 3, ""Orange"": 3, ""Pink"": 3, ""Black"": 5}",{},"{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 1.0}"
16,Exploit,Lose-Shift,Exploit+Lose-Shift,Pink,1.0,Black,0.0,Black,"Bright Green, Pink, Orange",Black,"{""Bright Green"": 3, ""Orange"": 3, ""Pink"": 3, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
17,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,Black,"Bright Green, Pink, Orange",Black,"{""Bright Green"": 3, ""Orange"": 3, ""Pink"": 4, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
18,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Bright Green,1.0,Black,"Bright Green, Pink, Orange",Black,"{""Bright Green"": 4, ""Orange"": 3, ""Pink"": 4, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
19,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Black,"Bright Green, Pink, Orange",Black,"{""Bright Green"": 4, ""Orange"": 4, ""Pink"": 4, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
20,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Orange,1.0,"Black, Orange","Bright Green, Pink, Orange",Black,"{""Bright Green"": 4, ""Orange"": 5, ""Pink"": 4, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
21,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,"Black, Pink, Orange","Bright Green, Pink, Orange",Black,"{""Bright Green"": 4, ""Orange"": 5, ""Pink"": 5, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
22,Explore,Switch-After-Win,Explore+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,"Bright Green, Black, Pink, Orange","Bright Green, Pink, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,"Bright Green, Black, Pink, Orange","Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5, ""Sky Blue"": 1}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334, ""Sky Blue"": 1.0}"
24,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,"Bright Green, Black, Pink, Orange","Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5, ""Sky Blue"": 2}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334, ""Sky Blue"": 1.0}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,"Bright Green, Black, Pink, Orange","Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5, ""Sky Blue"": 3}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334, ""Sky Blue"": 1.0}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,"Bright Green, Black, Pink, Orange","Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5, ""Sky Blue"": 4}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334, ""Sky Blue"": 1.0}"
27,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Sky Blue,1.0,"Orange, Pink, Sky Blue, Bright Green, Black","Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 5, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8333333333333334, ""Sky Blue"": 1.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 6, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8571428571428571, ""Sky Blue"": 1.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 7, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.875, ""Sky Blue"": 1.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 8, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8888888888888888, ""Sky Blue"": 1.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 9, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.9, ""Sky Blue"": 1.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 10, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.9090909090909091, ""Sky Blue"": 1.0}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Black,0.0,Black,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 1}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.9166666666666666, ""Sky Blue"": 1.0}"
34,Exploit,Lose-Shift,Exploit+Lose-Shift,Pink,1.0,Black,0.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 5, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 6, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0}"
36,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 5, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 6, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0}"
38,Explore,Switch-After-Win,Explore+Switch-After-Win,Amber,1.0,Bright Green,1.0,Black,"Bright Green, Pink, Sky Blue, Orange",Black,"{""Bright Green"": 7, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0}"
39,Explore,Switch-After-Win,Explore+Switch-After-Win,Purple,1.0,Amber,1.0,Black,"Pink, Sky Blue, Bright Green, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 1}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
41,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Purple,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 5, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 6, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 7, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 8, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
45,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Orange,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 1, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 2, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 3, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
48,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Amber,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 4, ""Purple"": 2}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 4, ""Purple"": 3}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
50,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Purple,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 7, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 4, ""Purple"": 4}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 8, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 4, ""Purple"": 4}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Pink,1.0,Black,"Pink, Sky Blue, Bright Green, Purple, Amber, Orange",Black,"{""Bright Green"": 7, ""Orange"": 9, ""Pink"": 9, ""Black"": 11, ""Sky Blue"": 5, ""Amber"": 4, ""Purple"": 4}","{""Black"": 2}","{""Bright Green"": 1.0, ""Orange"": 1.0, ""Pink"": 1.0, ""Black"": 0.8461538461538461, ""Sky Blue"": 1.0, ""Amber"": 1.0, ""Purple"": 1.0}"
