Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
17,Exploit,Win-Stay,Exploit+Win-Stay,Orange,0.0,Orange,1.0,Orange,"Bright Green, Orange",,"{""Orange"": 14, ""Bright Green"": 2}",{},"{""Orange"": 1.0, ""Bright Green"": 1.0}"
18,Exploit,Lose-Stay,Exploit+Lose-Stay,Orange,1.0,Orange,0.0,Orange,Bright Green,Orange,"{""Orange"": 14, ""Bright Green"": 2}","{""Orange"": 1}","{""Orange"": 0.9333333333333333, ""Bright Green"": 1.0}"
19,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Orange,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 2}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 3}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
21,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 4}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 5}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 6}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
24,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 7}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 8}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 9}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 10}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 11}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 12}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 13}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Orange,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 14}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,"Bright Green, Orange",Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 15}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 16}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 17}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 18}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 19}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 20}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 21}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,0.0,Bright Green,1.0,Bright Green,Bright Green,Orange,"{""Orange"": 15, ""Bright Green"": 22}","{""Orange"": 1}","{""Orange"": 0.9375, ""Bright Green"": 1.0}"
40,Explore,Lose-Shift,Explore+Lose-Shift,Amber,1.0,Bright Green,0.0,Bright Green,Bright Green,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 1}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 2}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 3}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 4}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 5}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 6}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 7}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 8}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 9}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 10}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 11}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Amber,1.0,Bright Green,Amber,"Bright Green, Orange","{""Orange"": 15, ""Bright Green"": 22, ""Amber"": 12}","{""Orange"": 1, ""Bright Green"": 1}","{""Orange"": 0.9375, ""Bright Green"": 0.9565217391304348, ""Amber"": 1.0}"
