Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
40,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 35}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.9210526315789473}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 36}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.9230769230769231}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 37}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.925}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 38}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.926829268292683}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 39}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.9285714285714286}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 40}","{""Sky Blue"": 1, ""Purple"": 3}","{""Sky Blue"": 0.0, ""Purple"": 0.9302325581395349}"
46,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,Purple,Sky Blue,"{""Purple"": 40}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9090909090909091}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 41}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9111111111111111}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 42}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9130434782608695}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 43}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9148936170212766}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 44}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9166666666666666}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 45}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.9183673469387755}"
52,N/A,N/A,N/A+N/A,,,Purple,1.0,Purple,Purple,Sky Blue,"{""Purple"": 46}","{""Sky Blue"": 1, ""Purple"": 4}","{""Sky Blue"": 0.0, ""Purple"": 0.92}"
