Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
16,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Orange,1.0,"Sky Blue, Pink, Slate, Crimson, Orange","Indigo, Sky Blue, Pink, Bright Green, Amber, Orange","Crimson, Slate","{""Slate"": 2, ""Crimson"": 2, ""Pink"": 2, ""Sky Blue"": 2, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Slate"": 1, ""Crimson"": 1}","{""Slate"": 0.6666666666666666, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0}"
17,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Pink,1.0,Pink,"Indigo, Sky Blue, Pink, Bright Green, Amber, Orange","Crimson, Slate","{""Slate"": 2, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 2, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Slate"": 1, ""Crimson"": 1}","{""Slate"": 0.6666666666666666, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0}"
18,Explore,Switch-After-Win,Explore+Switch-After-Win,Purple,1.0,Sky Blue,1.0,"Sky Blue, Pink","Indigo, Sky Blue, Pink, Bright Green, Amber, Orange","Crimson, Slate","{""Slate"": 2, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Slate"": 1, ""Crimson"": 1}","{""Slate"": 0.6666666666666666, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0}"
19,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Purple,1.0,"Sky Blue, Pink","Indigo, Sky Blue, Pink, Bright Green, Purple, Amber, Orange","Crimson, Slate","{""Slate"": 2, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Slate"": 0.6666666666666666, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
20,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,0.0,Slate,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Pink, Bright Green, Purple, Amber, Orange","Crimson, Slate","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
21,Exploit,Lose-Shift,Exploit+Lose-Shift,Indigo,1.0,Pink,0.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
22,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Indigo,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
23,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Amber,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 1, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
24,Explore,Switch-After-Win,Explore+Switch-After-Win,Black,1.0,Bright Green,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0}"
25,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Black,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 1, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
26,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,0.0,Purple,1.0,"Slate, Sky Blue, Pink","Indigo, Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 2, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
27,Exploit,Lose-Shift,Exploit+Lose-Shift,Black,1.0,Indigo,0.0,"Slate, Sky Blue, Pink","Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Indigo, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 2, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
28,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Black,1.0,"Slate, Sky Blue, Pink","Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Indigo, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 3, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 2, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
29,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Pink,1.0,Pink,"Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Indigo, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 2, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
30,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,0.0,Purple,1.0,Pink,"Sky Blue, Bright Green, Black, Purple, Amber, Orange","Crimson, Indigo, Slate, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 3, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 1.0}"
31,Exploit,Lose-Shift,Exploit+Lose-Shift,Purple,1.0,Black,0.0,Pink,"Sky Blue, Bright Green, Purple, Amber, Orange","Indigo, Pink, Slate, Crimson, Black","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 3, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
32,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Purple,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Indigo, Pink, Slate, Crimson, Black","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 2, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 4, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.6666666666666666, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Indigo,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Indigo, Pink, Slate, Crimson, Black","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 2, ""Purple"": 4, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.75, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,0.0,Orange,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Indigo, Pink, Slate, Crimson, Black","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 4, ""Black"": 2}","{""Slate"": 1, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.75, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.75, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
35,Exploit,Lose-Shift,Exploit+Lose-Shift,Crimson,1.0,Slate,0.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Indigo, Black, Pink","{""Slate"": 3, ""Crimson"": 2, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 4, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.6666666666666666, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.75, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
36,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Crimson,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Indigo, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 4, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.75, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
37,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,0.0,Purple,1.0,Purple,"Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Indigo, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 1, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.75, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
38,Exploit,Lose-Shift,Exploit+Lose-Shift,Pink,1.0,Indigo,0.0,Purple,"Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 4, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
39,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Pink,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
40,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Orange,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 4, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
41,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Bright Green,1.0,"Purple, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 4, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
42,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Orange,1.0,"Purple, Orange, Pink","Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 5, ""Purple"": 5, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Purple,1.0,Purple,"Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 5, ""Purple"": 6, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
44,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Bright Green,1.0,Purple,"Sky Blue, Bright Green, Purple, Amber, Orange","Crimson, Black, Pink","{""Slate"": 3, ""Crimson"": 3, ""Pink"": 5, ""Sky Blue"": 3, ""Indigo"": 3, ""Amber"": 2, ""Bright Green"": 4, ""Orange"": 5, ""Purple"": 6, ""Black"": 2}","{""Slate"": 2, ""Crimson"": 1, ""Pink"": 1, ""Indigo"": 2, ""Black"": 1}","{""Slate"": 0.6, ""Crimson"": 0.75, ""Pink"": 0.8333333333333334, ""Sky Blue"": 1.0, ""Indigo"": 0.6, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0, ""Purple"": 1.0, ""Black"": 0.6666666666666666}"
