Round,Choice,Reward,Last Choice,Last Reward,Majority Choice Prev,Cumulative Best Choices,Judgment,Pattern,Strategy
19,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
20,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
21,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
22,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
23,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
24,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
25,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
26,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
27,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
28,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
29,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
30,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
31,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
32,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
33,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
34,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
35,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
36,Slate,0.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
37,Slate,1.0,Slate,0.0,Slate,Slate,Majority-Biased,Lose-Stay,Majority-Biased+Lose-Stay
38,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
39,Pink,0.0,Slate,1.0,Slate,Slate,Contrarian,Switch-After-Win,Contrarian+Switch-After-Win
40,Purple,0.0,Pink,0.0,Slate,Slate,Contrarian,Lose-Shift,Contrarian+Lose-Shift
41,Slate,1.0,Purple,0.0,Slate,Slate,Majority-Biased,Lose-Shift,Majority-Biased+Lose-Shift
42,Pink,0.0,Slate,1.0,Slate,Slate,Contrarian,Switch-After-Win,Contrarian+Switch-After-Win
43,Slate,0.0,Pink,0.0,Slate,Slate,Majority-Biased,Lose-Shift,Majority-Biased+Lose-Shift
44,Pink,1.0,Slate,0.0,Slate,Slate,Contrarian,Lose-Shift,Contrarian+Lose-Shift
45,Slate,1.0,Pink,1.0,Slate,Slate,Majority-Biased,Switch-After-Win,Majority-Biased+Switch-After-Win
46,Slate,1.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
47,Slate,0.0,Slate,1.0,Slate,Slate,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
48,Purple,1.0,Slate,0.0,Slate,Slate,Contrarian,Lose-Shift,Contrarian+Lose-Shift
49,Crimson,1.0,Purple,1.0,Slate,Slate,Contrarian,Switch-After-Win,Contrarian+Switch-After-Win
50,Crimson,1.0,Crimson,1.0,Slate,Slate,Contrarian,Win-Stay,Contrarian+Win-Stay
51,Crimson,1.0,Crimson,1.0,Slate,Slate,Contrarian,Win-Stay,Contrarian+Win-Stay
52,,,Crimson,1.0,Slate,Slate,N/A,N/A,N/A+N/A
