Round,Choice,Reward,Last Choice,Last Reward,Majority Choice Prev,Cumulative Best Choices,Judgment,Pattern,Strategy
30,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
31,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
32,Indigo,1.0,Indigo,0.0,Indigo,Indigo,Majority-Biased,Lose-Stay,Majority-Biased+Lose-Stay
33,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
34,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
35,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
36,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
37,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
38,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
39,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
40,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
41,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
42,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
43,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
44,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
45,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
46,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
47,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
48,Indigo,1.0,Indigo,0.0,Indigo,Indigo,Majority-Biased,Lose-Stay,Majority-Biased+Lose-Stay
49,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
50,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
51,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
52,,,Indigo,0.0,Indigo,Indigo,N/A,N/A,N/A+N/A
