Round,Choice,Reward,Last Choice,Last Reward,Majority Choice Prev,Cumulative Best Choices,Judgment,Pattern,Strategy
19,Sky Blue,0.0,Sky Blue,1.0,Indigo,Indigo,Contrarian,Win-Stay,Contrarian+Win-Stay
20,Sky Blue,1.0,Sky Blue,0.0,Indigo,Indigo,Contrarian,Lose-Stay,Contrarian+Lose-Stay
21,Indigo,1.0,Sky Blue,1.0,Indigo,Indigo,Majority-Biased,Switch-After-Win,Majority-Biased+Switch-After-Win
22,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
23,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
24,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
25,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
26,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
27,Indigo,1.0,Indigo,0.0,Indigo,Indigo,Majority-Biased,Lose-Stay,Majority-Biased+Lose-Stay
28,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
29,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
30,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
31,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
32,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
33,Sky Blue,1.0,Indigo,1.0,Indigo,Indigo,Contrarian,Switch-After-Win,Contrarian+Switch-After-Win
34,Indigo,1.0,Sky Blue,1.0,Indigo,Indigo,Majority-Biased,Switch-After-Win,Majority-Biased+Switch-After-Win
35,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
36,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
37,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
38,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
39,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
40,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
41,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
42,Sky Blue,1.0,Indigo,1.0,Indigo,Indigo,Contrarian,Switch-After-Win,Contrarian+Switch-After-Win
43,Sky Blue,1.0,Sky Blue,1.0,Indigo,Indigo,Contrarian,Win-Stay,Contrarian+Win-Stay
44,Indigo,1.0,Sky Blue,1.0,Indigo,Indigo,Majority-Biased,Switch-After-Win,Majority-Biased+Switch-After-Win
45,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
46,Indigo,1.0,Indigo,0.0,Indigo,Indigo,Majority-Biased,Lose-Stay,Majority-Biased+Lose-Stay
47,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
48,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
49,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
50,Indigo,1.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
51,Indigo,0.0,Indigo,1.0,Indigo,Indigo,Majority-Biased,Win-Stay,Majority-Biased+Win-Stay
52,,,Indigo,0.0,Indigo,Indigo,N/A,N/A,N/A+N/A
