Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
41,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 36}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9473684210526315}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 37}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9487179487179487}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 38}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.95}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 39}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9512195121951219}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 40}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9523809523809523}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 41}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9534883720930233}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 42}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9545454545454546}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 43}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9555555555555556}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 44}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9565217391304348}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Pink,0.0,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 45}","{""Sky Blue"": 1, ""Pink"": 2}","{""Sky Blue"": 0.0, ""Pink"": 0.9574468085106383}"
51,Exploit,Lose-Stay,Exploit+Lose-Stay,Pink,1.0,Pink,0.0,Pink,Pink,Sky Blue,"{""Pink"": 45}","{""Sky Blue"": 1, ""Pink"": 3}","{""Sky Blue"": 0.0, ""Pink"": 0.9375}"
52,N/A,N/A,N/A+N/A,,,Pink,1.0,Pink,Pink,Sky Blue,"{""Pink"": 46}","{""Sky Blue"": 1, ""Pink"": 3}","{""Sky Blue"": 0.0, ""Pink"": 0.9387755102040817}"
