Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
12,Explore,Switch-After-Win,Explore+Switch-After-Win,Sky Blue,1.0,Purple,1.0,Bright Green,"Indigo, Bright Green, Purple, Amber, Orange",Slate,"{""Bright Green"": 4, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0}"
13,Explore,Switch-After-Win,Explore+Switch-After-Win,Pink,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Bright Green, Purple, Amber, Orange",Slate,"{""Bright Green"": 4, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0}"
14,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Purple, Amber, Orange",Slate,"{""Bright Green"": 4, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 1}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0}"
15,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Purple, Amber, Orange",Slate,"{""Bright Green"": 4, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0}"
16,Explore,Switch-After-Win,Explore+Switch-After-Win,Black,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Purple, Amber, Orange",Slate,"{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0}"
17,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Black,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange",Slate,"{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 1, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0}"
18,Explore,Switch-After-Win,Explore+Switch-After-Win,Crimson,0.0,Orange,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange",Slate,"{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 2, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1}","{""Slate"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0}"
19,Exploit,Lose-Shift,Exploit+Lose-Shift,Orange,1.0,Crimson,0.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 2, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
20,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Orange,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 3, ""Amber"": 2, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
21,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Amber,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.0, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
22,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Slate,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 1, ""Sky Blue"": 1, ""Pink"": 2, ""Black"": 1, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
23,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 2, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 1, ""Sky Blue"": 2, ""Pink"": 2, ""Black"": 1, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
24,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Purple,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 1, ""Sky Blue"": 2, ""Pink"": 2, ""Black"": 1, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
25,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Indigo,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 2, ""Sky Blue"": 2, ""Pink"": 2, ""Black"": 1, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
26,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 2, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 1, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
27,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Black,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 3, ""Amber"": 3, ""Indigo"": 2, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
28,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Orange,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 2, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
29,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Indigo,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 5, ""Purple"": 3, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
30,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,0.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Amber, Orange","Crimson, Slate","{""Bright Green"": 6, ""Purple"": 3, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 1.0, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
31,Exploit,Lose-Shift,Exploit+Lose-Shift,Purple,1.0,Amber,0.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 6, ""Purple"": 3, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
32,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Purple,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 6, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 7, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 2, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 7, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 3, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
35,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 7, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
36,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 2, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
37,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Black,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 4, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 3, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
38,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,0.0,Orange,1.0,Bright Green,"Indigo, Sky Blue, Pink, Bright Green, Black, Purple, Orange","Crimson, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 5, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 3, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1}","{""Bright Green"": 1.0, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
39,Exploit,Lose-Shift,Exploit+Lose-Shift,Black,1.0,Bright Green,0.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 5, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 3, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
40,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Black,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 5, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 3, ""Pink"": 4, ""Black"": 4, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
41,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Sky Blue,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 5, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 4, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
42,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Orange,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 6, ""Amber"": 3, ""Indigo"": 3, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 4, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Indigo,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 6, ""Amber"": 3, ""Indigo"": 4, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 4, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
44,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Black,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 8, ""Purple"": 4, ""Orange"": 6, ""Amber"": 3, ""Indigo"": 4, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 5, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.8888888888888888, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
45,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Bright Green,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 9, ""Purple"": 4, ""Orange"": 6, ""Amber"": 3, ""Indigo"": 4, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 5, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.9, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
46,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Purple,1.0,Bright Green,"Indigo, Pink, Sky Blue, Black, Purple, Orange","Crimson, Bright Green, Slate, Amber","{""Bright Green"": 9, ""Purple"": 5, ""Orange"": 6, ""Amber"": 3, ""Indigo"": 4, ""Sky Blue"": 4, ""Pink"": 4, ""Black"": 5, ""Slate"": 1}","{""Slate"": 1, ""Crimson"": 1, ""Amber"": 1, ""Bright Green"": 1}","{""Bright Green"": 0.9, ""Purple"": 1.0, ""Orange"": 1.0, ""Amber"": 0.75, ""Indigo"": 1.0, ""Slate"": 0.5, ""Sky Blue"": 1.0, ""Pink"": 1.0, ""Black"": 1.0, ""Crimson"": 0.0}"
