Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
24,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 18}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 19}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9047619047619048}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 20}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9090909090909091}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 21}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9130434782608695}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 22}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9166666666666666}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 23}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.92}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Pink,0.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 24}","{""Slate"": 1, ""Pink"": 2}","{""Slate"": 0.6666666666666666, ""Pink"": 0.9230769230769231}"
31,Exploit,Lose-Stay,Exploit+Lose-Stay,Pink,1.0,Pink,0.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 24}","{""Slate"": 1, ""Pink"": 3}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8888888888888888}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Pink,0.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 25}","{""Slate"": 1, ""Pink"": 3}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8928571428571429}"
33,Exploit,Lose-Stay,Exploit+Lose-Stay,Pink,1.0,Pink,0.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 25}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8620689655172413}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 26}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8666666666666667}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 27}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8709677419354839}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 28}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.875}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 29}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8787878787878788}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Pink,0.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 30}","{""Slate"": 1, ""Pink"": 4}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8823529411764706}"
39,Exploit,Lose-Stay,Exploit+Lose-Stay,Pink,1.0,Pink,0.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 30}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8571428571428571}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 31}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8611111111111112}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 32}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8648648648648649}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 33}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.868421052631579}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 34}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8717948717948718}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 35}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.875}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 36}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8780487804878049}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 37}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8809523809523809}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 38}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8837209302325582}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 39}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8863636363636364}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 40}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8888888888888888}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 41}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8913043478260869}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 42}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8936170212765957}"
52,N/A,N/A,N/A+N/A,,,Pink,1.0,Pink,Pink,Slate,"{""Slate"": 2, ""Pink"": 43}","{""Slate"": 1, ""Pink"": 5}","{""Slate"": 0.6666666666666666, ""Pink"": 0.8958333333333334}"
