Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
14,Explore,Lose-Shift,Explore+Lose-Shift,Crimson,1.0,Black,0.0,Purple,"Indigo, Sky Blue, Pink, Slate, Purple, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.0}"
15,Explore,Switch-After-Win,Explore+Switch-After-Win,Bright Green,1.0,Crimson,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.0, ""Crimson"": 1.0}"
16,Explore,Switch-After-Win,Explore+Switch-After-Win,Amber,1.0,Bright Green,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.0, ""Crimson"": 1.0, ""Bright Green"": 1.0}"
17,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Amber,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.0, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
18,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 1}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.5, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
19,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Black,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 6, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 7, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
21,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 8, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 9, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Purple,0.0,Purple,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Amber, Orange",Black,"{""Purple"": 10, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1}","{""Purple"": 1.0, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
24,Exploit,Lose-Stay,Exploit+Lose-Stay,Purple,1.0,Purple,0.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Amber, Orange","Purple, Black","{""Purple"": 10, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1}","{""Purple"": 0.9090909090909091, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
25,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Purple,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Amber, Orange","Purple, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 2, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Pink,0.0,Pink,1.0,Purple,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Amber, Orange","Purple, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
27,Exploit,Lose-Shift,Exploit+Lose-Shift,Orange,1.0,Pink,0.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 1, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 2, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 3, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 4, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Orange,1.0,Orange,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 5, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Orange,0.0,Orange,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber, Orange","Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 1.0, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
33,Exploit,Lose-Shift,Exploit+Lose-Shift,Sky Blue,1.0,Orange,0.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 1, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 2, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 3, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 4, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 5, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 6, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 7, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 8, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,0.0,Sky Blue,1.0,Purple,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Amber","Orange, Purple, Pink, Black","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 1.0, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
42,Exploit,Lose-Shift,Exploit+Lose-Shift,Indigo,1.0,Sky Blue,0.0,Purple,"Indigo, Slate, Crimson, Bright Green, Amber","Pink, Sky Blue, Black, Purple, Orange","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 1, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1, ""Sky Blue"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 0.9, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Indigo,1.0,Indigo,1.0,Purple,"Indigo, Slate, Crimson, Bright Green, Amber","Pink, Sky Blue, Black, Purple, Orange","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 2, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1, ""Sky Blue"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 0.9, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Indigo,0.0,Indigo,1.0,Purple,"Indigo, Slate, Crimson, Bright Green, Amber","Pink, Sky Blue, Black, Purple, Orange","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 3, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1, ""Sky Blue"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 1.0, ""Pink"": 0.75, ""Sky Blue"": 0.9, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
45,Exploit,Lose-Shift,Exploit+Lose-Shift,Slate,0.0,Indigo,0.0,Purple,"Crimson, Bright Green, Slate, Amber","Indigo, Pink, Sky Blue, Black, Purple, Orange","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 3, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1, ""Sky Blue"": 1, ""Indigo"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 1.0, ""Indigo"": 0.75, ""Pink"": 0.75, ""Sky Blue"": 0.9, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
46,Exploit,Lose-Shift,Exploit+Lose-Shift,Amber,1.0,Slate,0.0,Purple,"Crimson, Bright Green, Amber","Indigo, Pink, Sky Blue, Slate, Black, Purple, Orange","{""Purple"": 11, ""Slate"": 1, ""Indigo"": 3, ""Pink"": 3, ""Sky Blue"": 9, ""Orange"": 6, ""Crimson"": 1, ""Bright Green"": 1, ""Amber"": 1, ""Black"": 2}","{""Black"": 1, ""Purple"": 1, ""Pink"": 1, ""Orange"": 1, ""Sky Blue"": 1, ""Indigo"": 1, ""Slate"": 1}","{""Purple"": 0.9166666666666666, ""Slate"": 0.5, ""Indigo"": 0.75, ""Pink"": 0.75, ""Sky Blue"": 0.9, ""Orange"": 0.8571428571428571, ""Black"": 0.6666666666666666, ""Crimson"": 1.0, ""Bright Green"": 1.0, ""Amber"": 1.0}"
