Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
33,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,"Indigo, Purple, Pink","{""Pink"": 28, ""Purple"": 1}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.9655172413793104, ""Indigo"": 0.0, ""Purple"": 0.5}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Pink,Pink,"Indigo, Purple, Pink","{""Pink"": 29, ""Purple"": 1}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.9666666666666667, ""Indigo"": 0.0, ""Purple"": 0.5}"
35,Explore,Switch-After-Win,Explore+Switch-After-Win,Slate,1.0,Pink,1.0,Pink,Pink,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 1}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 2}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 3}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 4}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 5}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 6}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 7}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Slate,1.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 8}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Slate,0.0,Slate,1.0,Pink,Slate,"Indigo, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 1.0}"
45,Explore,Lose-Shift,Explore+Lose-Shift,Orange,0.0,Slate,0.0,Pink,Pink,"Indigo, Slate, Purple, Pink","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9}"
46,Explore,Lose-Shift,Explore+Lose-Shift,Black,1.0,Orange,0.0,Pink,Pink,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 1}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 2}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 3}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 4}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 5}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
52,N/A,N/A,N/A+N/A,,,Black,1.0,Pink,Black,"Indigo, Pink, Slate, Purple, Orange","{""Pink"": 30, ""Purple"": 1, ""Slate"": 9, ""Black"": 6}","{""Indigo"": 1, ""Purple"": 1, ""Pink"": 1, ""Slate"": 1, ""Orange"": 1}","{""Pink"": 0.967741935483871, ""Indigo"": 0.0, ""Purple"": 0.5, ""Slate"": 0.9, ""Orange"": 0.0, ""Black"": 1.0}"
