Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
16,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,0.0,Black,1.0,"Indigo, Slate","Indigo, Orange, Pink, Sky Blue, Slate, Crimson, Bright Green, Purple, Amber, Black",,"{""Slate"": 3, ""Black"": 2, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 1}",{},"{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 1.0, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0}"
17,Exploit,Lose-Shift,Exploit+Lose-Shift,Orange,0.0,Crimson,0.0,"Indigo, Slate","Indigo, Orange, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black",Crimson,"{""Slate"": 3, ""Black"": 2, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 1}","{""Crimson"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 1.0}"
18,Exploit,Lose-Stay,Exploit+Lose-Stay,Orange,1.0,Orange,0.0,"Indigo, Slate","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 2, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 1}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.5}"
19,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Orange,1.0,"Indigo, Slate","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 2, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6666666666666666}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Black,1.0,Black,1.0,"Indigo, Slate, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 3, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6666666666666666}"
21,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Black,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 1, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6666666666666666}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 2, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6666666666666666}"
23,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,1.0,Sky Blue,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 3, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 2}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6666666666666666}"
24,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Orange,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 1, ""Pink"": 1, ""Sky Blue"": 3, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.5, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
25,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Crimson,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 1, ""Sky Blue"": 3, ""Purple"": 1, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Purple,1.0,Purple,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 1, ""Sky Blue"": 3, ""Purple"": 2, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
27,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Purple,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 1, ""Sky Blue"": 3, ""Purple"": 3, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
28,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Sky Blue,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 1, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 1, ""Bright Green"": 1, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
29,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Bright Green,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 1, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 1, ""Bright Green"": 2, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
30,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Pink,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 2, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 1, ""Bright Green"": 2, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
31,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Amber,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 2, ""Pink"": 2, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.6666666666666666, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
32,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Crimson,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 2, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 2, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Bright Green,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 3, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 2, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Slate,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 2, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
35,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Black,1.0,Pink,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 4, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 3, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
36,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Black,1.0,Black,"Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 3, ""Sky Blue"": 4, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
37,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Sky Blue,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 3, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 2, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
38,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Crimson,1.0,Amber,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 3, ""Pink"": 3, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.75, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
39,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Slate,1.0,Crimson,1.0,"Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 4, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 4, ""Pink"": 3, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
40,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Pink,1.0,Slate,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 5, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 4, ""Pink"": 3, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
41,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Orange,0.0,Pink,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black","Crimson, Orange","{""Slate"": 5, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 4, ""Pink"": 4, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 1}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.75}"
42,Exploit,Lose-Shift,Exploit+Lose-Shift,Indigo,1.0,Orange,0.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black",Crimson,"{""Slate"": 5, ""Black"": 5, ""Indigo"": 3, ""Crimson"": 4, ""Pink"": 4, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 2}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Indigo,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black",Crimson,"{""Slate"": 5, ""Black"": 5, ""Indigo"": 4, ""Crimson"": 4, ""Pink"": 4, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 3, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 2}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6}"
44,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Amber,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black",Crimson,"{""Slate"": 5, ""Black"": 5, ""Indigo"": 4, ""Crimson"": 4, ""Pink"": 4, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 4, ""Bright Green"": 3, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 2}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6}"
45,Explore,Switch-After-Win,Explore+Switch-After-Win,Orange,1.0,Bright Green,1.0,"Slate, Sky Blue, Black","Indigo, Pink, Sky Blue, Slate, Bright Green, Purple, Amber, Black",Crimson,"{""Slate"": 5, ""Black"": 5, ""Indigo"": 4, ""Crimson"": 4, ""Pink"": 4, ""Sky Blue"": 5, ""Purple"": 3, ""Amber"": 4, ""Bright Green"": 4, ""Orange"": 3}","{""Crimson"": 1, ""Orange"": 2}","{""Slate"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Crimson"": 0.8, ""Pink"": 1.0, ""Sky Blue"": 1.0, ""Purple"": 1.0, ""Amber"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6}"
