Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
16,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Bright Green,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 4}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.6666666666666666}"
17,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,"Bright Green, Amber",Amber,Amber,"{""Bright Green"": 5, ""Amber"": 5}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.7142857142857143}"
18,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 6}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.75}"
19,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 7}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.7777777777777778}"
20,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 8}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8}"
21,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 9}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8181818181818182}"
22,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 10}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8333333333333334}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 11}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8461538461538461}"
24,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 12}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8571428571428571}"
25,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 13}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8666666666666667}"
26,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 14}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.875}"
27,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 15}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8823529411764706}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 16}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8888888888888888}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Amber,0.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 17}","{""Bright Green"": 4, ""Amber"": 2}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8947368421052632}"
30,Exploit,Lose-Stay,Exploit+Lose-Stay,Amber,1.0,Amber,0.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 17}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.85}"
31,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 18}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8571428571428571}"
32,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 19}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8636363636363636}"
33,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 20}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8695652173913043}"
34,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 21}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.875}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 22}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.88}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 23}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8846153846153846}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 24}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8888888888888888}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 25}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.8928571428571429}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 26}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.896551724137931}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 27}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 28}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9032258064516129}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 29}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.90625}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 30}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9090909090909091}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 31}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9117647058823529}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 32}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9142857142857143}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 33}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9166666666666666}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 34}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.918918918918919}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 35}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9210526315789473}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 36}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9230769230769231}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 37}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.925}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Amber,1.0,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 38}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.926829268292683}"
52,N/A,N/A,N/A+N/A,,,Amber,1.0,Amber,Amber,Amber,"{""Bright Green"": 5, ""Amber"": 39}","{""Bright Green"": 4, ""Amber"": 3}","{""Bright Green"": 0.5555555555555556, ""Amber"": 0.9285714285714286}"
