Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
22,Explore,Switch-After-Win,Explore+Switch-After-Win,Pink,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Slate, Crimson, Bright Green, Black",Orange,"{""Crimson"": 1, ""Bright Green"": 8, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1}","{""Orange"": 2}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0}"
23,Exploit,Win-Stay,Exploit+Win-Stay,Pink,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Black",Orange,"{""Crimson"": 1, ""Bright Green"": 8, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 1}","{""Orange"": 2}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0}"
24,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Pink,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Black",Orange,"{""Crimson"": 1, ""Bright Green"": 8, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2}","{""Orange"": 2}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0}"
25,Explore,Switch-After-Win,Explore+Switch-After-Win,Purple,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Black",Orange,"{""Crimson"": 1, ""Bright Green"": 9, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2}","{""Orange"": 2}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0}"
26,Explore,Switch-After-Win,Explore+Switch-After-Win,Amber,0.0,Purple,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Black",Orange,"{""Crimson"": 1, ""Bright Green"": 9, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0}"
27,Exploit,Lose-Shift,Exploit+Lose-Shift,Bright Green,1.0,Amber,0.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 9, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
28,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 10, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
29,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 11, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
30,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,0.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Bright Green, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 12, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1}","{""Crimson"": 1.0, ""Bright Green"": 1.0, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
31,Explore,Lose-Shift,Explore+Lose-Shift,Orange,1.0,Bright Green,0.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 12, ""Orange"": 3, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9230769230769231, ""Orange"": 0.6, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
32,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Orange,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 12, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9230769230769231, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
33,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Amber,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 13, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9285714285714286, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.0}"
34,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Bright Green,1.0,Amber,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 13, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9285714285714286, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
35,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 14, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9333333333333333, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
36,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,1.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 15, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9375, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Bright Green,0.0,Bright Green,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black","Bright Green, Amber","{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.9411764705882353, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
38,Exploit,Lose-Shift,Exploit+Lose-Shift,Sky Blue,1.0,Bright Green,0.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 3, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 4, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
40,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Indigo,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 5, ""Black"": 1, ""Indigo"": 1, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Indigo,1.0,Indigo,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 5, ""Black"": 1, ""Indigo"": 2, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
42,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Purple,1.0,Indigo,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 5, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 1, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
43,Exploit,Switch-After-Win,Exploit+Switch-After-Win,Sky Blue,1.0,Purple,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 5, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 2, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 6, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 2, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
45,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 7, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 2, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,0.0,Sky Blue,1.0,Bright Green,"Indigo, Sky Blue, Pink, Slate, Crimson, Purple, Black",Amber,"{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 8, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 2, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 1.0, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
47,Exploit,Lose-Shift,Exploit+Lose-Shift,Indigo,1.0,Sky Blue,0.0,Bright Green,"Indigo, Pink, Slate, Crimson, Purple, Black","Amber, Sky Blue","{""Crimson"": 1, ""Bright Green"": 16, ""Orange"": 4, ""Sky Blue"": 8, ""Black"": 1, ""Indigo"": 3, ""Slate"": 1, ""Pink"": 2, ""Purple"": 2, ""Amber"": 1}","{""Orange"": 2, ""Amber"": 1, ""Bright Green"": 2, ""Sky Blue"": 1}","{""Crimson"": 1.0, ""Bright Green"": 0.8888888888888888, ""Orange"": 0.6666666666666666, ""Sky Blue"": 0.8888888888888888, ""Black"": 1.0, ""Indigo"": 1.0, ""Slate"": 1.0, ""Pink"": 1.0, ""Purple"": 1.0, ""Amber"": 0.5}"
