Round,Judgment,Pattern,Strategy,Choice,Reward,Last Choice,Last Reward,Best highest success,Best highest ratio,Best lowest failures,Success Count,Failure Count,Success Ratio
36,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 32}",{},"{""Sky Blue"": 1.0}"
37,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 33}",{},"{""Sky Blue"": 1.0}"
38,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 34}",{},"{""Sky Blue"": 1.0}"
39,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 35}",{},"{""Sky Blue"": 1.0}"
40,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 36}",{},"{""Sky Blue"": 1.0}"
41,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 37}",{},"{""Sky Blue"": 1.0}"
42,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 38}",{},"{""Sky Blue"": 1.0}"
43,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 39}",{},"{""Sky Blue"": 1.0}"
44,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,0.0,Sky Blue,1.0,Sky Blue,Sky Blue,,"{""Sky Blue"": 40}",{},"{""Sky Blue"": 1.0}"
45,Exploit,Lose-Stay,Exploit+Lose-Stay,Sky Blue,1.0,Sky Blue,0.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 40}","{""Sky Blue"": 1}","{""Sky Blue"": 0.975609756097561}"
46,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 41}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9761904761904762}"
47,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 42}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9767441860465116}"
48,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 43}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9772727272727273}"
49,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 44}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9777777777777777}"
50,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 45}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9782608695652174}"
51,Exploit,Win-Stay,Exploit+Win-Stay,Sky Blue,1.0,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 46}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9787234042553191}"
52,N/A,N/A,N/A+N/A,,,Sky Blue,1.0,Sky Blue,Sky Blue,Sky Blue,"{""Sky Blue"": 47}","{""Sky Blue"": 1}","{""Sky Blue"": 0.9791666666666666}"
